,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,look_back_0_open,look_back_0_close,look_back_0_high,look_back_0_low,look_back_1_open,look_back_1_close,look_back_1_high,look_back_1_low,look_back_2_open,look_back_2_close,look_back_2_high,look_back_2_low,look_back_3_open,look_back_3_close,look_back_3_high,look_back_3_low,look_back_4_open,look_back_4_close,look_back_4_high,look_back_4_low
3582,000001.SH,20070413,3518.267,3537.22,3563.856,3504.161,3531.029,-12.762,-0.3614,150695876.0,166487192.088,2.6088029658095597,2.5782505740739743,2.6517404166758647,2.5555115861658773,2.5540059704912585,2.59882302293851,2.6017778340001536,2.529584046004681,2.4753238494226184,2.541105068731121,2.5448062395972055,2.4340000187814677,2.3960388372808445,2.459000654217926,2.4591344508999313,2.308784056514539,2.280278915214462,2.385910589653836,2.386821374296405,2.280020993899752
3581,000001.SH,20070416,3596.441,3523.217,3597.215,3523.217,3518.267,78.174,2.2219,131039101.0,145536446.09,2.551558427979549,2.668409094508437,2.6696442416718456,2.551558427979549,2.5739043785340665,2.543659231004267,2.6164100372479244,2.521148913320769,2.5196584385783622,2.5640247970241745,2.566949893601082,2.495482108441896,2.4417675690099823,2.5068872722363067,2.510551222994942,2.400859303462238,2.363279871225693,2.425608524854084,2.425740976035689,2.2769025512503336
3580,000001.SH,20070417,3611.87,3611.63,3622.888,3510.498,3596.441,15.429,0.429,160660646.0,176113092.872,2.6573102253642413,2.6576894138407385,2.6750973248159475,2.4975265211761117,2.517621930478497,2.6333123346579015,2.634535217494607,2.517621930478497,2.5397459981301433,2.509801168150734,2.5818295992134317,2.4875143654445906,2.4860386902902207,2.5299645153884924,2.5328605673777425,2.462102417711313,2.4089212338825297,2.473394334551013,2.477021904309506,2.368419164736635
3579,000001.SH,20070418,3612.396,3614.678,3623.867,3564.23,3611.87,0.526,0.0146,150485424.0,167418751.167,2.6280775559688183,2.6245067528091046,2.642456219524741,2.5491380827868446,2.623308139653828,2.623683684245559,2.6409243105443023,2.4650599077746773,2.4849622063673182,2.5995408613046163,2.600751992612951,2.4849622063673182,2.506873668525722,2.4772165991628543,2.5485528591313966,2.455143965783832,2.4536824714143433,2.4971861828281803,2.50005440464753,2.429976219061289
3578,000001.SH,20070419,3449.016,3610.024,3617.438,3358.93,3612.396,-163.38,-4.5228,172725541.0,187759225.246,2.5941152454740535,2.344015123295382,2.605631706183041,2.2040809609768153,2.6013444885465686,2.5977997672978628,2.61561812726452,2.5229816061825274,2.596609909069769,2.596982710603375,2.6140974076753505,2.439517556166973,2.459274484108383,2.573016232011661,2.574218516957542,2.459274484108383,2.481025900254586,2.4515854524777527,2.522400657125991,2.4296740423400434
3577,000001.SH,20070420,3584.204,3460.904,3591.461,3460.904,3449.016,135.188,3.9196,138889292.0,156130185.15,2.3338328312377,2.5236928456876364,2.5348673316962587,2.3338328312377,2.563451041738709,2.315527430979948,2.5748672797527554,2.176811054161319,2.5706173718867222,2.567103498788793,2.584766793401568,2.4929364472397606,2.5659239953737996,2.566293552579541,2.583259307966479,2.4101987481608966,2.4297837402435305,2.5425356437154045,2.5437274657039226,2.4297837402435305
3576,000001.SH,20070423,3710.886,3615.789,3710.886,3615.789,3584.204,126.682,3.5345,163498116.0,183165718.568,2.5379814838944816,2.6829466436395637,2.6829466436395637,2.5379814838944816,2.301875941478662,2.4898335447318534,2.5008960615753923,2.301875941478662,2.529193360757785,2.2837539626670327,2.5404952072340152,2.146427534064705,2.5362878837548677,2.532809219921748,2.5502955270338106,2.459385327640375,2.5316415352170276,2.5320073894326054,2.548803146712765,2.3774766663427234
3575,000001.SH,20070424,3720.532,3736.154,3762.388,3689.134,3710.886,9.646,0.2599,174389341.0,203917793.27,2.6862804058764436,2.6627000231253852,2.725878905498212,2.61530680473992,2.5045973454596493,2.6481400197956764,2.6481400197956764,2.5045973454596493,2.270808612749515,2.4569218628586897,2.4678758276278887,2.270808612749515,2.4958954566771716,2.2528644577024926,2.507086402632642,2.1168855586811204,2.5029203639440665,2.499475834854455,2.516790555795269,2.4267724220015876
3574,000001.SH,20070425,3743.959,3708.571,3769.247,3653.989,3720.532,23.427,0.6297,151763061.0,175452455.896,2.610312083515137,2.663205248002693,2.701002307558512,2.528730341001862,2.651539396617326,2.628189757880336,2.6907504081796225,2.581260302172743,2.4716341817550935,2.6137722303385997,2.6137722303385997,2.4716341817550935,2.2401331706311205,2.4244252239066855,2.435271999499716,2.2401331706311205,2.4630174446331656,2.2223646067273095,2.474098882451374,2.0877163187193406
3573,000001.SH,20070426,3783.063,3766.476,3784.68,3732.601,3743.959,39.104,1.0445,117256968.0,142165936.663,2.661524496511355,2.6860697861424234,2.6884626078300964,2.6113965839139937,2.5758372115238943,2.62820404756804,2.6656249967565886,2.4950672712910027,2.6166542805474524,2.5935369890169437,2.6554751118117825,2.5470745181761476,2.4385392635797345,2.5792629271744594,2.5792629271744594,2.4385392635797345,2.2093418689629853,2.3918000718634933,2.4025389135378563,2.2093418689629853
3572,000001.SH,20070427,3759.867,3788.748,3802.923,3720.596,3783.063,-23.196,-0.6132,132175456.0,162822800.052,2.661038229692027,2.618699830406049,2.6818182168766374,2.561130103652833,2.628388361997096,2.6527042454137546,2.6550747032111097,2.5787289569968364,2.543501931102925,2.5953793340298383,2.6324505379751244,2.463486886269739,2.5839375139257195,2.5610362821939394,2.622395516310275,2.5150080608449166,2.407487202992694,2.546895629186338,2.546895629186338,2.407487202992694
3571,000001.SH,20070430,3841.272,3784.272,3851.35,3759.48,3759.867,81.405,2.1651,146525713.0,185961936.585,2.6193672485788806,2.70208926508017,2.716715098102977,2.5833875251911618,2.625863103769403,2.5839491641453027,2.646434763136171,2.5269565973028087,2.5935405642691096,2.617612671070985,2.619959364065416,2.5443790149887384,2.509505154347931,2.560862465224205,2.59756201528183,2.4302922928624335,2.5495353540173182,2.526863716442176,2.587607799296175,2.4812969467209918
3570,000001.SH,20070508,3950.011,3937.938,3964.714,3901.326,3841.272,108.739,2.8308,160568200.0,205192339.656,2.8021950094309642,2.819522904332913,2.8406255332357,2.749647267515107,2.581644334536335,2.6634541588891123,2.6779187099387136,2.546061366723106,2.5880685586381427,2.5466168123726596,2.6084133702206094,2.4902527139137485,2.5561024462173525,2.5799091051040106,2.5822299206474915,2.5074830111305046,2.472993711495465,2.523784695077852,2.560079551888958,2.3946543460073375
3569,000001.SH,20070509,4013.085,3961.103,4015.219,3875.384,3950.011,63.074,1.5968,208397449.0,255328664.201,2.7940740671341975,2.8678290519783807,2.8708568911853654,2.6724511294661872,2.7612062624341958,2.7783361137678075,2.799197557001312,2.7092590979327293,2.543176300119044,2.624051105553972,2.6383503386973617,2.5080000163235576,2.5495271006300397,2.5085491136867737,2.5696393877710935,2.4528292104545795,2.5179263345485183,2.5414609029300825,2.54375519346321,2.469862579564164
3568,000001.SH,20070510,4049.701,4021.422,4072.138,3991.477,4013.085,36.616,0.9124,171113940.0,207740725.045,2.8376377359145657,2.877300973576886,2.9087704054319543,2.795637818951513,2.7530362000556785,2.8259445214306464,2.8289376028398685,2.632809421556566,2.720545698254072,2.7374789090570415,2.7581008752987435,2.6691948563822634,2.505018590555141,2.584965001204465,2.599100087634709,2.470246109628509,2.511296487644025,2.4707889036797597,2.5311778976607644,2.415708631879591
3567,000001.SH,20070511,4021.678,4024.422,4039.668,3949.368,4049.701,-28.023,-0.692,140638210.0,183254862.139,2.802633352479165,2.798826036890627,2.823787264090989,2.698495501100848,2.7984708354363033,2.8377081085879996,2.868839573551563,2.756921977820137,2.7147778802668423,2.7869032005741903,2.7898641376973456,2.595842280801151,2.682636311167544,2.699387667253701,2.719788163280767,2.6318369531764585,2.469423863198075,2.54851168701245,2.562494969265104,2.4350248223558655
3566,000001.SH,20070514,4046.392,3970.661,4081.426,3940.358,4021.678,24.714,0.6145,139326221.0,185082326.446,2.690292623804053,2.794249107920283,2.8423405297228213,2.64869547946192,2.7640907321424173,2.76032402376124,2.785019025137836,2.6610635707572574,2.7599726107344247,2.7987913958332995,2.829590825843676,2.718866895546978,2.6771722889981886,2.748528351341613,2.751457708369832,2.559505206007615,2.6453735281928057,2.661946221445704,2.6821291344662757,2.5951159745296635
3565,000001.SH,20070515,3899.178,4055.834,4069.846,3891.363,4046.392,-147.214,-3.6382,156677553.0,205507368.279,2.774937261117741,2.5617610001030466,2.794004681257014,2.5511264091532593,2.6590345080830375,2.7620886612779603,2.8097626547948944,2.617798422407875,2.732192056906006,2.728458043141935,2.7529386946053607,2.6300591600224084,2.7281096803417886,2.7665915226282927,2.7971236169520766,2.6873607582699557,2.64602805634944,2.7167647558698276,2.7196686863991744,2.5293823107800484
3564,000001.SH,20070516,3986.043,3890.809,3987.405,3845.227,3899.178,86.865,2.2278,131719774.0,172419779.033,2.518396437780529,2.646779122651701,2.648615202379472,2.4569484303273312,2.7408627058241386,2.529678487150363,2.7597519489559494,2.519143271972294,2.6260430151828515,2.728134170736317,2.7753626708704777,2.585192263354186,2.6985169375357834,2.6948178165570726,2.7190697066470872,2.597338429541569,2.6944727090605167,2.732594954744536,2.762841739511053,2.6541045684965665
3563,000001.SH,20070517,4048.293,4002.485,4064.283,3982.995,3986.043,62.25,1.5617,139277988.0,187806273.477,2.63472117420794,2.69587334877102,2.717219473274679,2.608702664728494,2.48563738433485,2.6127716445588356,2.6145898697979844,2.4247869123444916,2.705940335943133,2.4968097242955203,2.724645895451906,2.4863769561281597,2.5922371800738264,2.6933355762456,2.740104814886076,2.5517836709534762,2.664006348269027,2.660343198448011,2.6843592572235484,2.563811724848284
3562,000001.SH,20070518,4030.258,4041.39,4052.097,3999.165,4048.293,-18.035,-0.4455,130756274.0,173649089.627,2.6538067989304968,2.6390830154696507,2.6679684544744493,2.597957737069716,2.602348948091097,2.662937078954771,2.684086315169191,2.576570423149317,2.4546402486863705,2.580601872303886,2.5824033269457902,2.394351037609091,2.6729112121813463,2.4657095393604465,2.6914442389378475,2.4553729989592146,2.5602568096741045,2.660422713848854,2.706760571355795,2.5201764278726304
3561,000001.SH,20070521,4072.225,3902.347,4083.416,3892.975,4030.258,41.967,1.0413,156171062.0,209602322.753,2.4386279692882713,2.6612109150718593,2.6758739423400413,2.4263482899426005,2.6208093025426504,2.6062235801273705,2.6348381679666897,2.565483922648185,2.569833958438585,2.6298539703321473,2.650804895720247,2.544297151946148,2.4235102846648884,2.548290799262154,2.550075362137613,2.363786389665491,2.639734578734377,2.43447578151123,2.6580938261726543,2.424236164131117
3560,000001.SH,20070522,4110.379,4091.143,4136.63,4086.825,4072.225,38.154,0.9369,173562090.0,233094574.157,2.652394479630378,2.6773595234298364,2.7114288395443915,2.6467904528511066,2.407369505146988,2.627842145538147,2.6423661528764577,2.395206249247189,2.5878235800590303,2.5733761446475327,2.6017194380316235,2.533022739217269,2.5373315323870655,2.59678249549611,2.6175347854916047,2.512036839953532,2.3923951510526775,2.51599262356243,2.517760267025461,2.333237497358203
3559,000001.SH,20070523,4173.709,4125.426,4175.444,4093.915,4110.379,63.33,1.5407,161399478.0,219307694.388,2.662093293697481,2.724139725520171,2.7263693003024425,2.621599846455909,2.6180376670343217,2.642757033323518,2.6764910780551516,2.612488788700117,2.3754239491129683,2.5937269490337487,2.608108027643772,2.363380390116173,2.55410220066988,2.5397969404530296,2.5678613114443882,2.499840647251221,2.504107038189053,2.562972952671041,2.5835210222782488,2.4790612672919616
3558,000001.SH,20070524,4151.133,4188.677,4208.388,4089.385,4173.709,-22.576,-0.5409,180984388.0,251632502.277,2.709825651407547,2.662028019656163,2.7349199173209167,2.5834160399687445,2.6293001877940068,2.6907697449496655,2.6929785903334467,2.5891832270514676,2.585654166876344,2.610143705667353,2.6435641092233295,2.5801568790566534,2.345296142048561,2.5615694769798845,2.575816847982701,2.3333645576469526,2.522313138415695,2.5081408808870242,2.5359443243085695,2.4685560800121635
3557,000001.SH,20070525,4179.776,4133.192,4190.469,4111.262,4151.133,28.643,0.69,154192860.0,220997704.706,2.6066238356325226,2.6653790390192085,2.6788658454294314,2.57896408957658,2.6766056418301494,2.629252358386269,2.701466620147919,2.5513711910601256,2.5968287791860822,2.657726887659363,2.6599151986218383,2.5570847637748275,2.5535885113321886,2.5778503843432286,2.6109600967789124,2.548142328775437,2.3154649629337527,2.5297277235580746,2.5438426445846165,2.303644299913402
3556,000001.SH,20070528,4272.111,4221.578,4283.93,4215.243,4179.776,92.335,2.2091,178615174.0,258112564.4944,2.682857027045682,2.745959895486394,2.7607188213784015,2.6749462227876344,2.5724853861377435,2.630656957654221,2.6440097958438504,2.545100392076341,2.6417720434791425,2.594889133445341,2.6663860707451845,2.517781581539119,2.5627876267268523,2.623080817254288,2.6252473911118597,2.5234383997378487,2.519976876548692,2.5439977495885975,2.57677857398923,2.514584792446679
3555,000001.SH,20070529,4334.924,4288.98,4335.963,4262.024,4272.111,62.813,1.4703,172097642.0,248630290.478,2.730319652364711,2.7871039865989324,2.7883881351987356,2.6970034736772304,2.647014374285856,2.70947046783143,2.724078121634196,2.6391846520724265,2.537773991088357,2.5953493311973364,2.608565309039199,2.510669680411087,2.606350492589875,2.5599481104618587,2.6307122375857555,2.483630874907822,2.5281756291768356,2.587850842693962,2.589995210182566,2.489229713365096
3554,000001.SH,20070530,4053.088,4087.405,4275.237,4015.512,4334.924,-281.836,-6.5015,185596729.0,271294175.494,2.4559206573101986,2.413815356714949,2.6863814441332563,2.3677114206142673,2.7032434409884734,2.7596145086968438,2.760889311486087,2.670169731665237,2.620544444260293,2.6825459932004603,2.6970473350349815,2.612771705405763,2.5120990936057566,2.5692554103854603,2.582375204635104,2.4851920433958363,2.5801765072353686,2.534111833588254,2.604360951680774,2.458350021624637
3553,000001.SH,20070531,4109.654,4006.28,4178.107,3858.04,4053.088,56.566,1.3956,173115312.0,239521892.168,2.3312243700099944,2.457098636363271,2.54045103788281,2.150718621521886,2.4300069445249552,2.3882205456389163,2.6587222423529258,2.3424657965483253,2.6754565279807725,2.7314006463600067,2.7326657939091104,2.6426333159175956,2.5933838859165834,2.6549158407759297,2.669307350769056,2.5856700170777267,2.4857598904641414,2.5424833105098106,2.555503736633552,2.4590566318001894
3552,000001.SH,20070601,4000.742,4120.628,4181.28,3966.977,4109.654,-108.912,-2.6502,160934985.0,228347542.954,2.447702902812625,2.302663695263077,2.521080261439114,2.2618144814857337,2.3093636196196274,2.4344264546564713,2.5172415362705816,2.1300214768577943,2.4075094057202326,2.365992377164122,2.634750321527306,2.3205325798326415,2.651376731861735,2.706960214100333,2.7082172060480496,2.6187651101652443,2.5698331599079243,2.6309684573997187,2.6452671944835164,2.562169017474059
3551,000001.SH,20070604,3670.401,3981.817,3987.269,3659.089,4000.742,-330.341,-8.257,114859357.0,145977950.826,2.265421985683828,1.8901146734156988,2.2719925391123152,1.876481859699072,2.432711987877842,2.288229711955678,2.5058075870239573,2.2475373538278567,2.294903909477131,2.4194865195498494,2.501983602059066,2.1162504171368934,2.3926728285684815,2.351315219983485,2.619041168916913,2.30602998234063,2.6356037360056326,2.690973784926841,2.692225950189533,2.603117338680192
3550,000001.SH,20070605,3767.101,3564.433,3768.563,3404.146,3670.401,96.7,2.6346,157137959.0,179214278.122,1.7487451288327565,1.9919143893078872,1.993668556018047,1.5564263056649292,2.2495393272960165,1.875889819627695,2.2560808573259683,1.8623172246719317,2.416090377367134,2.2722463074531793,2.488863099189709,2.2317336952995936,2.2788910237602,2.402923328477058,2.4850560055020647,2.1010266782649394,2.3762280787271655,2.3350531546556543,2.601596506567598,2.2899679506194297
3549,000001.SH,20070606,3776.317,3781.375,3821.697,3682.794,3767.101,9.216,0.2446,145873852.0,175206331.662,1.9943872635651463,1.9883450700272334,2.0425551812867213,1.876624218653917,1.7352323504568206,1.9773358063567301,1.9790822845995986,1.543756455713552,2.2338315809092246,1.861819769362625,2.240344439582356,1.8483066627392817,2.3996526420383733,2.256439036960036,2.472106402904624,2.2161039905370163,2.2630546296474545,2.3865433039828075,2.4683159956100815,2.0859698589752087
3548,000001.SH,20070607,3890.803,3787.702,3891.403,3779.5,3776.317,114.486,3.0317,142366475.0,177770803.142,1.9855594688610523,2.108094268923329,2.1088073646259637,1.9758114506060322,1.9780398746767665,1.972028477903554,2.0259622828795107,1.860877062241006,1.720205861475047,1.961075327911081,1.962812904439835,1.529705909994633,2.216263756056025,1.846148070503081,2.2227434190073008,1.8327038395227369,2.381239635353458,2.2387559830099693,2.45332410294715,2.198626522344187
3547,000001.SH,20070608,3913.135,3900.027,3935.786,3852.045,3890.803,22.332,0.574,135877192.0,179390324.04,2.1019725273315384,2.117471209170918,2.144253375965531,2.0452394061828416,1.9691613099369454,2.091066222686555,2.0917756527371827,1.9594634011448644,1.961680370053076,1.9556998747262846,2.009356434222093,1.845119830351528,1.7051717466476202,1.9448030291486433,1.9465316737053393,1.5156510557726848,2.19867966706627,1.8304665526558128,2.20512602145964,1.8170914314346454
3546,000001.SH,20070611,3995.68,3942.005,4000.416,3930.74,3913.135,82.545,2.1094,133842739.0,179227722.557,2.1330986702744394,2.1962060470882485,2.2017743104620764,2.119854057329724,2.0837438223212006,2.09915530802731,2.1257867974024305,2.027329883722594,1.9516798055422322,2.0728988769326473,2.0736043157046695,1.94203645752869,1.9442409536912588,1.9382941048431128,1.9916487906337168,1.8283361877167428,1.6891754568912323,1.9274585653048535,1.9291774844460141,1.5007210161393914
3545,000001.SH,20070612,4072.138,4011.679,4073.181,3910.001,3995.68,76.458,1.9135,149472398.0,205009208.962,2.1949959473822966,2.2656483519713198,2.2668672020678535,2.0761750076743506,2.1135748911733683,2.1762995114336405,2.181834002380127,2.1004106089706296,2.064519388438655,2.079837400965374,2.106307366005252,2.008447609596952,1.9332563615036737,2.053740219416191,2.054441379586776,1.9236715019717732,1.925862627504852,1.9199518472668184,1.9729829281687499,1.8106608428774102
